dt,observed,Mercedes_32_1,Mercedes_32_7,Mercedes_32_15,Mercedes_32_30,Mercedes_160_1,Mercedes_160_7,Mercedes_160_15,Mercedes_160_30,Mercedes_352_1,Mercedes_352_7,Mercedes_352_15,Mercedes_352_30
2019-03-28,1.85,1.9751818,0.9340846,0.0,1.357785,2.0705976,1.4965545,1.1837833,1.2440971,1.9010783,1.3246361,1.5231768,2.014333
2019-03-29,1.6,2.0674875,1.2776662,1.4256369,3.07931,1.54093,1.8485857,2.1622424,1.6615402,1.8109446,1.5969762,1.6995316,2.2935019
2019-03-30,1.49,1.8016616,1.5934767,0.58012664,5.899942,1.6161213,1.8422853,5.2700953,2.0494292,1.3514174,2.420282,2.2351904,1.7199256
2019-03-31,1.45,1.8292457,3.3236556,1.5867666,2.6323175,1.5089114,1.5595672,2.1311576,2.0688198,1.5101595,1.6921023,1.4425792,2.727463
2019-04-01,1.48,1.4349334,2.5365715,1.2600194,2.7786958,1.5075022,1.3156848,2.4547615,2.4875295,1.6134859,1.1258516,1.3999972,2.0219545
2019-04-02,1.28,2.1223528,3.2729306,0.5439325,2.0513132,1.5040944,1.771787,2.3267114,1.200135,1.8092681,1.5768137,1.7365298,2.1364558
2019-04-03,1.35,1.3489212,2.1053734,0.60400796,2.2968452,2.0901396,1.8333861,2.3610039,1.8908216,1.6428698,1.9055973,1.3549421,1.9153539
2019-04-04,2.05,1.0352037,2.210571,3.6622283,1.9943968,1.2055678,1.3006177,2.080767,0.80656815,1.0675747,0.35844237,1.6671162,2.4678597
2019-04-05,1.75,1.4636872,2.0583653,1.4095553,1.7096839,1.6241897,1.5166879,1.2506834,1.6805454,1.3968703,1.6624264,1.0787166,2.2059975
2019-04-06,2.25,1.8493899,3.3778577,1.2784152,2.2745478,1.2846876,0.932944,3.4759932,1.572382,1.6567903,1.5014914,3.36525,1.752747
2019-04-07,1.75,1.0336989,1.0954822,2.556339,2.7538292,1.7349519,0.49098122,2.110838,1.8090016,1.6525166,1.7459097,1.8051549,2.5082674
2019-04-08,1.6,1.7718493,2.3091583,1.3711514,1.1681998,1.6075503,1.4609807,2.313128,2.5035903,1.2561792,1.4324588,1.3735847,1.8281189
2019-04-09,1.65,1.5234874,2.4910057,1.4349955,2.655849,1.7006173,1.9130297,6.4342756,2.9344447,1.7386688,2.0717711,1.1047436,3.78375
2019-04-10,1.2,1.8997548,1.0795943,0.7562098,2.0673199,1.5771796,1.4853908,1.6404111,2.169284,1.3413992,2.0844939,1.4447283,1.7601467
2019-04-11,0.9,1.7311003,1.8918078,0.85881764,3.6078267,1.3318182,2.1752768,2.3148549,3.8381343,0.8082516,2.408033,1.6327404,2.9155636
2019-04-12,1.55,1.291583,3.2602258,1.2566426,1.5057136,1.4535345,3.0966015,0.88665617,3.1279886,0.910543,1.9458674,2.4096818,1.4191687
2019-04-13,1.48,1.0133898,1.6450958,1.3743262,1.490436,1.3619114,2.31145,3.0178654,1.8424385,1.8298954,0.99894184,1.3809867,1.9873968
2019-04-14,1.0,1.701161,1.4033881,0.99522734,2.3992934,1.8091966,1.1136956,3.215829,2.2885888,1.517641,1.990127,1.2867591,1.1170315
2019-04-15,1.02,1.4310877,0.9994172,1.1732796,1.1103958,1.8657179,1.3837087,1.2057818,2.3366704,1.3030409,0.8208778,1.2985951,1.5559225
2019-04-16,1.69,1.0315799,1.5471976,3.1550083,0.36407706,1.0530127,2.7556255,2.7578464,1.8689158,0.90985745,1.365245,1.5058024,1.6013561
2019-04-17,1.22,0.88086843,1.4375046,2.1696796,1.7851726,0.72134715,2.0058043,4.160116,1.7703568,1.2210002,0.8709596,1.7235205,1.8097879
2019-04-18,1.0,1.838213,1.346848,1.5362512,3.3777263,1.1644894,2.1082282,6.6071506,2.1062436,1.3713012,1.4295007,1.489218,2.0563397
2019-04-19,1.7,0.5714685,1.9082144,1.1901374,0.961433,1.0721499,1.5282985,2.099362,1.9785653,1.4449036,0.0,2.2522137,2.4513576
2019-04-20,1.59,1.1873455,1.5209267,1.9829485,2.1665108,0.9503308,2.6556067,1.711192,6.1021886,1.2692577,2.3030329,2.7969825,1.6541052
2019-04-21,1.7,1.8148378,1.7730432,1.1362339,2.3847141,0.8566763,1.8692756,3.1012974,1.7808759,1.7954216,2.0511792,1.1774516,1.836285
2019-04-22,1.5,1.023818,0.888284,1.3776883,1.5679135,1.5467491,1.8853724,4.087608,2.1486626,1.5860606,1.3346312,1.4537607,1.6511207
2019-04-23,1.68,1.4347252,1.1004809,2.0345025,4.353092,1.7712575,1.5405797,2.9810882,1.5692188,1.3514074,1.6887654,2.3810606,1.8365897
2019-04-24,1.73,1.328191,1.5261967,1.8642752,1.5301787,1.4944983,1.0496963,2.6905646,0.90255237,1.6325743,2.034115,0.51336503,1.5850224
2019-04-25,1.85,1.4692587,2.9213104,1.4388485,2.2588704,1.1167998,0.94335914,3.2199218,2.364748,1.4144351,1.416455,1.9928946,1.7128956
2019-04-26,1.43,1.6558576,1.4797672,2.1128159,2.1931229,1.5724052,1.9188299,1.4703468,1.3815385,1.5141203,1.8466524,0.9461621,1.2600242
2019-04-27,1.4,1.9721549,2.0277412,5.899953,1.5477875,2.3175533,1.8076147,2.9849124,2.6561527,1.8677628,1.1281253,1.3849151,1.7717462
2019-04-28,1.44,1.5646219,0.90404797,1.3677841,1.3367137,2.6102026,1.1924973,1.4498792,1.719142,1.0680422,1.8642024,1.7145908,2.4226942
2019-04-29,1.28,1.1841649,2.0373995,1.4164432,2.267249,1.5140927,1.1720141,2.4008317,1.7777202,1.591694,1.7017016,1.2890298,1.72118
2019-04-30,1.25,1.4996972,2.1501908,1.3781724,3.063541,1.7227955,1.8389038,2.0586748,1.4074539,1.3160119,1.2335461,1.8036277,2.1852705
2019-05-01,1.6,1.1030899,0.91163164,1.934559,1.1204543,1.3625736,1.6103016,2.2641828,1.6909407,1.2548635,1.4459153,1.5546091,1.770063
2019-05-02,1.8,1.0951624,1.8971939,1.3100028,2.179746,1.1780248,2.530132,2.4031234,3.6639075,0.96660334,0.31214726,2.017777,1.9387854
2019-05-03,1.65,1.7725533,1.1708769,1.5457022,5.0920734,1.4754454,1.6533476,1.1164937,0.885078,1.5495049,1.0004506,0.8765067,2.0488167
2019-05-04,1.85,1.7878376,1.4218279,3.4600291,3.4712694,1.6101551,2.6617632,1.5653046,2.4918008,1.2495327,2.4587023,1.7809702,2.8777745
2019-05-05,1.85,1.2060862,1.1312126,1.7140511,2.584511,2.5869393,1.679191,1.5657789,0.43286413,1.2464964,1.1247038,1.6033891,2.0937552
2019-05-06,1.65,1.5487585,1.1768222,1.6923299,0.7650548,2.1318843,3.9382515,2.0391657,2.089723,1.7384796,1.0738031,1.8940587,2.1912053
2019-05-07,2.08,1.7667704,1.9401176,2.3335967,2.2546277,1.8931464,1.8459558,2.0525792,2.2587793,1.6925251,0.693533,2.1984031,2.1588438
2019-05-08,1.9,1.8714222,0.8701532,0.8042928,1.7317429,0.98828465,1.5221682,2.5878139,1.9385765,1.9386044,1.1299945,1.3389635,1.68364
2019-05-09,1.75,2.3726802,1.0826772,1.3952763,1.9884751,2.4700315,1.7942436,1.4347004,1.6966773,2.4621873,0.87850714,1.2871815,1.9695727
2019-05-10,1.69,1.6524789,1.9534357,0.84866965,1.9366486,1.6881356,1.687814,1.3431445,2.9298341,1.7179863,1.7296729,0.79573,2.7055867
2019-05-11,1.57,1.9969786,1.8263004,1.3416375,3.724285,1.1673193,1.5660477,2.5018609,1.7466891,1.3313712,1.612521,0.7969487,2.111112
2019-05-12,1.55,2.041507,2.234542,2.6985526,4.1488433,1.2462153,1.4693929,1.7550038,1.21654,1.4186032,1.3424163,1.6255726,2.7513363
2019-05-13,1.41,1.2697473,1.536381,2.218777,8.323256,1.4329542,1.5273899,3.8248916,2.3040118,1.6780032,1.5083547,1.4027752,1.5763835
2019-05-14,1.35,1.6836255,1.4139365,1.0765606,3.3396525,1.5756918,1.2054478,2.8179276,2.2835457,1.3979826,0.6807753,1.4942214,2.327563
2019-05-15,1.55,1.6741261,1.5825044,1.3816369,2.043369,1.5742568,1.570686,1.6153884,1.0486184,1.2552413,0.75937575,1.4165277,1.9010983
2019-05-16,1.45,1.4349378,1.5222462,0.35527486,1.5838835,1.4930081,0.7523668,2.1625485,1.7736245,1.1965854,0.84186083,1.0510606,2.179298
2019-05-17,1.58,1.8969227,1.1137817,1.36168,2.9665673,2.4581003,2.2264667,1.6159351,1.8897516,1.9300231,0.80791044,1.4084814,1.7838081
2019-05-18,1.55,1.4818447,2.5645099,0.9768043,2.873596,1.6136478,1.4710625,0.9174207,1.762208,1.7727963,1.202477,1.7247604,3.2481365
2019-05-19,1.74,1.8616307,2.1483865,0.5825121,3.8245225,1.3115239,1.5112113,1.4212223,1.82852,1.4363656,1.39845,2.6169999,1.2413553
2019-05-20,2.11,1.2230343,2.2989433,1.4014288,2.9355772,1.4105338,1.4280155,1.7445898,1.7228525,2.102701,1.3509821,1.5893797,1.4272367
2019-05-21,2.55,1.755611,3.5149515,1.9577615,5.050259,1.5866486,2.291139,2.3041756,1.3833702,0.98912627,0.7840283,1.278703,1.0633477
2019-05-22,2.51,2.0905585,3.0065653,4.273061,1.3283073,1.9399358,1.2179266,2.5533946,2.4342098,1.4999025,0.3785477,1.9157765,0.9353095
2019-05-23,2.17,2.5817769,1.2128912,2.1442575,1.4376225,2.2225792,0.8896414,1.8976967,2.503598,3.1545832,0.20495644,1.7260592,1.2354333
2019-05-24,1.69,2.0648475,2.2922187,0.76287913,2.1985483,2.2478433,1.1730229,2.3492825,2.065174,2.1743233,2.357968,1.5301931,1.5759392
2019-05-25,1.65,2.572913,1.9732769,2.287721,3.580163,2.1068816,1.9924644,2.4028683,2.2858076,1.5873126,2.1074154,1.5869519,2.725298
2019-05-26,1.25,1.7875673,2.667231,1.3588035,4.606736,1.5625576,2.856826,2.6519709,3.0515385,1.8258574,1.2703003,1.0327935,1.8332182
2019-05-27,1.28,1.5818895,1.2800934,1.2022136,3.1352313,2.186489,2.0634198,3.4278827,2.6377916,1.2394952,2.2504916,1.524608,1.8269475
2019-05-28,1.75,1.2931327,1.2478591,1.2118049,5.2721896,1.8526924,1.7061727,2.3851814,2.2492685,0.8812951,0.8486288,0.67425597,2.1305146
2019-05-29,1.68,1.2601652,0.9798313,1.067083,3.2686095,1.9547174,1.481373,1.9999124,1.9268,2.2281463,1.1431214,0.93957317,2.8995152
2019-05-30,1.7,2.0679228,0.7972133,1.5996519,2.0065901,1.5675589,1.4284948,3.071935,1.9460882,1.6270505,2.0908105,1.1944159,1.3526415
2019-05-31,1.55,1.7914612,1.2996974,1.7360063,1.8593819,1.9342408,1.3684461,1.7417517,1.5138252,2.069429,1.2959821,0.56939983,1.50388
2019-06-01,1.45,1.3015221,1.434842,1.5734063,3.0726204,1.4885044,1.4365182,2.4701033,2.209834,2.7478037,1.3276109,1.5525538,1.6079831
2019-06-02,1.38,1.4616799,0.73046106,1.4986371,2.78164,1.7082825,1.1990668,1.6630309,1.405371,1.4836925,1.1188534,0.9828623,1.658327
2019-06-03,1.48,1.5839654,1.3853621,1.145502,3.2604187,1.778219,1.602085,1.3956742,1.7434677,2.0211227,1.9813626,1.6745448,1.8049632
2019-06-04,1.35,1.4190916,3.052491,2.0580442,2.8155265,1.3919789,0.996974,2.661363,1.3388575,1.7340887,1.4300432,1.8492122,0.9865305
2019-06-05,1.3,1.1966803,2.4789052,3.0015059,2.879417,1.2101641,1.2631197,1.4328064,1.4224524,2.5267768,1.5117135,1.6824092,1.2937584
2019-06-06,0.86,1.5000501,2.3734047,2.4236488,3.1303444,1.3218615,1.515116,1.801753,1.2756845,1.4768368,1.4961386,2.7833393,1.5938147
2019-06-07,1.1,1.4140257,1.6860127,1.391574,3.8524005,1.3293533,0.83384615,2.5893664,1.2096779,1.6352371,1.0142978,1.5785036,1.3783137
2019-06-08,1.49,1.0193968,1.8891468,1.6164912,2.186655,1.2067181,1.2580508,1.8747094,1.7893873,1.992187,0.5106161,1.2305363,1.5543027
2019-06-09,1.34,1.5427778,2.5302305,2.2909217,3.6366966,1.4087194,0.91477704,5.3615246,1.4071399,1.4403151,2.5645976,0.82192445,1.2108554
2019-06-10,1.35,1.6407577,2.3146083,1.2561685,2.519211,1.2779517,2.2581007,2.7142515,1.3069077,1.5400217,1.1833503,1.0794994,2.0018096
2019-06-11,1.27,1.3764602,1.7708293,1.6564835,1.9046366,2.144698,0.7909118,1.5732094,1.4180006,1.2674025,1.1898069,0.84688365,1.0376092
2019-06-12,1.7,0.9955681,2.0292978,2.4366102,2.4481568,1.0023302,1.9032701,1.0602942,1.87549,1.3591846,1.4999841,1.2904826,1.4756641
2019-06-13,1.65,1.4080361,1.740736,1.2539574,2.2606885,1.401343,2.4586332,1.4847844,1.8764311,0.88185054,2.9565039,1.4227699,1.7926617
2019-06-14,1.48,1.9775454,1.5638885,1.2060678,3.7367148,1.4637681,0.37666622,1.3057917,1.8246024,1.6323284,2.1085284,1.6080363,2.0054696
2019-06-15,1.5,1.3477786,1.9925685,1.5344868,2.6435409,1.4040537,1.1206938,1.3381944,2.139512,1.4279423,0.90364814,1.7421601,2.8765762
2019-06-16,2.86,1.1993036,1.9319572,0.3998797,3.9035373,1.2669541,1.2384627,1.965855,1.3612075,1.6104356,1.3856769,1.1770372,1.5665957
2019-06-17,5.5,1.3647072,1.7196912,1.6809627,2.1976674,0.64022946,1.773366,1.598814,1.2566499,1.270602,1.8931783,1.8579806,1.7071238
2019-06-18,7.79,2.148551,1.0769538,1.7690957,2.7452397,3.3548713,0.90195274,2.1297517,1.7112048,2.1742144,1.4635336,1.325104,1.6779568
2019-06-19,8.4,4.6085844,1.4039804,1.3085612,8.935902,7.160194,1.4455267,2.6705697,3.356208,6.1265545,1.1656444,1.0336441,1.6930931
2019-06-20,8.35,9.292164,1.3472091,2.8116367,6.0025086,9.151674,0.87341696,2.55487,1.9513314,7.8930902,0.89413196,2.0226746,1.613159
2019-06-21,7.6,10.666566,1.9556276,3.0801039,1.7914165,10.493398,1.5615101,1.7425472,1.9427348,7.6272583,1.977842,1.8447036,1.8317822
2019-06-22,6.88,11.275351,1.7304676,2.8762712,3.2060106,8.238775,1.464785,2.1057956,1.6358895,7.486003,0.6141998,2.374116,0.56217843
2019-06-23,6.1,6.900758,1.6466503,3.1766734,5.830583,7.354563,1.078222,2.014132,2.025704,6.8160458,1.2021974,0.99300784,1.615608
2019-06-24,5.6,8.437997,1.2410927,2.4981365,3.2793067,6.7505493,1.6807169,1.4512601,2.872584,7.0840483,0.53123266,1.0916216,1.6379583
2019-06-25,5.0,6.0868754,0.89692485,1.6879156,2.4034104,5.948185,1.280955,1.2615899,3.7313955,4.971556,1.4440323,1.6908325,0.99234116
2019-06-26,4.18,5.412291,1.5972924,0.7952606,4.553969,5.2867813,1.2290092,1.7439855,1.9414259,4.5430923,1.566595,1.7364513,0.96052486
2019-06-27,2.05,5.5057116,1.4881315,2.931543,2.1137881,4.1699862,1.99944,1.5106313,1.9140005,4.376358,0.76196456,1.3626068,0.74163514
2019-06-28,1.12,3.3532946,1.6848602,1.4865952,1.6623274,4.551723,0.8852682,2.8291922,2.0505283,4.1006746,1.9594655,1.8937132,0.89065325
2019-06-29,1.4,1.8578348,0.8008476,1.6480107,1.6974992,1.5632608,0.97846776,1.8491728,1.1619962,2.352852,1.5439608,1.3114282,1.3089799
2019-06-30,2.08,1.6723619,2.711399,2.6446204,5.4829984,1.9080108,2.3173969,5.529849,2.076789,1.6489549,0.91482997,0.9593917,1.9828959
2019-07-01,1.5,2.308949,4.994292,1.5783429,3.845195,2.5779662,2.4089565,1.6027116,1.77467,1.8812338,2.91506,1.5453429,1.5790329
2019-07-02,1.45,0.40322408,8.580753,2.286072,3.5753212,2.491699,1.5986773,1.0038773,1.8185948,2.3855555,3.6759565,2.2956142,1.5443012
2019-07-03,1.66,0.61366343,9.099686,0.8844221,6.19095,1.7752056,2.9734664,1.3123628,2.0574646,1.4322907,2.1470115,1.8876562,2.701125
2019-07-04,1.2,1.6261986,6.382137,1.0206699,0.9258884,1.887106,1.3714664,2.0919127,1.8494697,2.046571,2.5244732,2.2225766,2.3330002
2019-07-05,1.95,2.2164137,6.8367486,0.0,2.3940315,1.6845753,1.7788317,1.3922145,2.1500852,2.5213823,1.5589865,2.3647027,1.0134659
2019-07-06,1.8,1.9714158,6.848337,0.0,1.791729,1.9336411,2.0557263,1.9832015,2.0630722,0.44347218,1.3693107,1.316854,1.7088453
2019-07-07,1.7,1.7937818,5.50484,1.0761336,5.702381,1.9563442,2.1583948,1.3159634,1.9657705,2.0756602,1.7035867,1.5326537,1.8299663
2019-07-08,1.65,1.803534,3.730179,1.1808113,2.7278624,1.7302456,2.9618158,1.4189627,1.6856176,1.4388542,3.0556812,1.6217318,0.8688839
2019-07-09,1.68,1.6542459,2.640265,1.4204794,4.8532243,1.7498695,2.358672,1.0168123,2.2514324,1.947699,0.88747376,0.9190601,2.045415
2019-07-10,1.65,1.8155162,2.6674674,1.2213039,1.178884,1.1956968,1.9340543,1.5673221,2.331593,2.0288565,0.45220092,1.7376705,1.6542869
2019-07-11,1.6,1.5692779,2.197444,1.5890168,2.7150316,1.0918844,2.1345563,1.9917895,2.4954827,1.7916799,0.35408604,0.9712126,1.1001096
2019-07-12,1.95,1.7521155,2.429998,1.2068139,6.37009,1.3205645,1.1127619,2.1420639,2.1800923,1.634642,1.4498305,1.5160705,1.2676327
2019-07-13,1.8,2.435014,1.4523364,0.9342563,1.6336532,1.6130321,2.365422,1.8288908,2.161234,2.1722867,1.1084415,0.9103369,1.5750397
2019-07-14,1.9,2.0872836,3.6778648,1.8435383,1.3726622,1.477785,2.4336152,1.7711436,1.9822682,2.2152967,1.2861972,2.09444,1.3432841
2019-07-15,1.95,2.23558,2.327085,1.7318085,2.844225,1.546587,0.969112,1.5282186,1.6164958,1.8100133,1.385296,0.0,0.8659851
2019-07-16,1.95,1.8372741,0.8707162,2.3184674,4.909289,1.6677333,0.8792237,1.113266,1.5759026,1.9078896,1.0092279,1.3106797,2.7928042
2019-07-17,1.9,1.5627493,2.1314585,7.1607804,1.7908101,2.0113316,1.0641204,3.4509547,1.0494205,2.221258,1.5988463,0.9851826,1.0961541
2019-07-18,1.15,1.992165,2.4027345,2.7831252,2.294936,1.2470937,1.279562,4.1819534,1.302633,2.4127386,1.5001647,4.3150053,0.96629673
2019-07-19,1.45,2.1236475,1.3984945,8.886846,3.0587752,1.6585108,1.3234301,5.559567,1.5350138,2.42651,1.3578221,1.7147957,1.4265066
2019-07-20,1.7,1.1504179,2.2239895,20.352543,3.6752582,1.5027169,1.6835358,4.53431,1.5744433,1.4185514,0.7066522,1.106341,2.4518373
2019-07-21,1.05,1.434599,1.74574,3.932849,3.0255063,1.4041475,0.79389596,2.715228,2.2833014,1.222565,1.7978363,1.9074768,1.8384032
2019-07-22,1.15,1.0466999,1.1764078,4.3401165,1.2596893,2.1992087,0.8374129,4.5575767,1.3151361,1.7290012,0.55628604,0.1326247,1.9306654
2019-07-23,1.2,0.33718583,1.9570208,4.019043,3.8316143,1.5596706,2.1456676,2.2185986,1.1859949,0.67468864,2.0142024,1.8245987,1.4102817
2019-07-24,1.37,1.4175642,1.130124,2.4912362,4.0328307,1.0506771,1.2501024,2.3521695,0.96459585,0.90022695,1.6292374,2.8331368,1.3307773
2019-07-25,1.3,1.3529224,2.3444076,1.9512401,2.032045,1.2493267,1.4104742,2.8218052,1.27616,1.8995774,0.6710883,1.9921684,2.409635
2019-07-26,1.9,1.696188,3.100666,1.8269503,1.3633002,1.4680628,1.0811598,3.1862884,2.167737,1.4166213,2.4575195,1.8141506,2.871321
2019-07-27,2.0,1.4584625,1.1940929,1.7188017,2.9993167,1.2546157,0.84914243,1.6185488,1.7667189,1.382688,2.2681441,1.278623,1.9643956
2019-07-28,2.1,2.2032359,1.0143093,1.8243185,1.8962519,1.755357,1.4696615,2.648876,2.385132,1.2468274,1.6388803,1.3341527,0.9066016
2019-07-29,2.24,2.0057778,1.2450192,0.71209234,5.7479715,1.9390082,2.51192,2.503087,1.336555,1.5572703,1.84151,2.074163,2.1765296
2019-07-30,2.15,2.1161647,1.6077536,3.0666618,2.1068318,1.7457294,1.5198433,1.5730416,1.1373947,1.8483213,1.4852822,1.76011,1.4990089
2019-07-31,2.3,1.9745535,1.6580828,1.6126317,4.594362,2.0425014,1.4764196,1.6722378,1.4661108,2.5039208,1.8485206,2.0757625,0.8641527
2019-08-01,2.15,1.9053297,1.151236,2.1686962,3.5194309,1.7958374,2.031839,1.6949676,1.9976865,2.2639115,0.0,1.4734668,1.8923659
2019-08-02,2.1,2.0570343,1.1524163,0.18006483,1.3021476,1.4299463,1.7768656,3.5630195,1.0963683,1.8438174,1.7961392,1.4352028,1.2466418
2019-08-03,2.0,2.1407876,3.2971435,0.8114399,3.5804913,2.0025728,2.8657093,1.9152844,1.5129704,1.9163339,1.5926932,2.098332,0.8025284
2019-08-04,2.1,2.1703746,1.3931086,1.3253713,3.261422,2.1206753,2.0297763,2.059266,1.2626902,2.313478,1.5966557,1.6411717,1.9779886
2019-08-05,2.1,2.294565,0.8133495,0.3704637,2.031813,1.9485438,1.4766665,2.2274523,1.5107278,1.8859981,1.9785411,2.8149073,1.2085795
2019-08-06,2.08,2.4493213,0.8489808,0.8676387,2.6990082,2.32944,1.6010724,2.0335774,1.431494,2.226919,1.676086,0.49509424,1.4349664
2019-08-07,1.78,2.0847862,1.7216743,1.5358204,5.0923324,2.3258402,1.0140297,2.5631018,1.3776001,2.2413518,2.1334968,1.1134568,1.377354
2019-08-08,2.1,2.31447,1.8428917,1.4737548,5.9700894,2.5088294,0.97169995,1.9272368,0.49388394,1.8538706,1.9481294,2.2924087,1.5473028
2019-08-09,2.15,1.5978209,1.8600143,1.7996237,1.4003521,1.7255491,2.3355896,2.260436,1.3489912,2.1394851,2.1313155,1.4135941,2.279328
2019-08-10,2.87,2.4277139,3.2323544,0.53846794,3.7071753,2.072571,2.3986979,1.0535163,1.4354169,2.5904744,1.2906507,1.4135082,2.1261978
2019-08-11,3.62,2.583422,2.5071008,0.6559682,1.7740338,1.97624,1.7049726,0.323518,1.3934258,2.406379,0.09662195,1.1052696,2.0910263
2019-08-12,4.1,2.6923468,3.5177152,1.4106594,4.321432,1.6468492,3.5442646,1.5149299,0.83030146,2.1950123,0.8845326,2.5248804,2.1292849
2019-08-13,4.24,2.9693718,1.7659974,0.9793498,1.5776378,3.7516541,1.4220488,1.5698646,1.5716927,3.8142476,1.8876456,2.1433504,2.2220793
2019-08-14,4.38,3.9315193,1.4203382,1.6285506,4.7514033,3.81598,2.7600389,1.893672,1.2676318,3.8511672,1.6926795,2.5282106,2.1515644
2019-08-15,4.35,4.04944,1.6045578,1.9746975,3.1050916,4.124719,2.3255005,1.3922472,1.3086326,4.049046,2.079691,1.6167803,1.6583507
2019-08-16,4.3,4.790277,2.8371987,1.8988408,3.460477,4.0475025,2.7085874,2.4448512,2.8008745,4.0758796,1.7127719,1.6046269,2.0630388
2019-08-17,4.1,4.211651,1.6859738,0.78087944,5.212452,4.3357253,2.9480689,1.5172684,1.1418628,4.1034474,1.6415173,1.6633986,1.9395473
2019-08-18,3.35,3.9595582,1.917341,1.5444599,4.649424,4.059454,2.8272686,1.7097757,1.2017378,4.2588553,1.9770201,2.1059582,2.1385758
2019-08-19,2.71,3.8935723,1.7454044,1.3678521,5.492887,3.74247,2.2177851,2.072051,2.468337,4.0832295,2.2858207,2.0620816,3.3717158
2019-08-20,2.52,3.109498,1.594568,1.27493,5.514325,2.435359,2.4640412,2.3931973,2.9749568,2.1432657,1.7076515,2.5745702,3.8750482
2019-08-21,2.1,2.5953817,3.9419591,0.8535381,2.0267699,2.6418407,1.3079225,2.6702526,1.502646,2.3437257,2.9598923,2.447783,2.4777026
2019-08-22,2.0,2.2284284,3.616779,2.0938253,3.0281875,1.9038322,3.2074256,3.542786,1.3397843,2.5858696,2.9485967,2.836896,1.7579496
2019-08-23,1.87,1.7113451,2.4635444,1.0118711,3.4852905,1.6983207,2.2726493,1.7916185,2.502765,1.9060653,1.2661417,3.425852,1.3830134
2019-08-24,1.7,2.392594,3.2439258,0.8998383,3.1565652,1.9354539,1.7820877,2.3068943,2.3817253,1.7877359,0.3474657,2.7592185,2.753939
2019-08-25,0.9,1.8396114,3.710315,1.5538821,2.573192,1.6462922,1.2672315,2.850864,2.57262,2.231031,0.38117382,2.6328554,1.5159181
2019-08-26,0.25,1.6907752,4.5602202,1.0660458,3.225694,1.6466513,2.1251276,1.7359163,2.0694175,1.5386286,0.56641114,0.8535278,2.4716582
2019-08-27,1.15,1.3319111,4.8506513,0.9603683,3.8517077,1.5177343,2.2788856,2.5855625,1.307251,1.0408255,3.1903737,1.9025359,2.3404782
2019-08-28,1.86,0.49774465,5.18458,2.2746744,6.140039,0.5304589,2.4132447,3.2207034,1.539511,1.0964975,3.0403335,3.0241416,2.4974597
2019-08-29,1.65,1.9423022,4.943834,2.1918464,2.3358598,1.1049938,2.3653378,2.4418492,2.6677353,1.6405594,2.8632927,1.6274273,2.5736837
2019-08-30,1.5,2.1637502,3.3863115,5.9457865,5.0626407,2.2972202,2.4757164,1.3563343,1.5561881,1.933594,3.7211864,1.7064729,2.7954183
2019-08-31,1.9,1.4784577,3.4277413,1.0350152,2.924961,2.123358,0.5380503,1.0845777,1.6661774,1.748869,5.7843885,1.1049372,2.6489298
2019-09-01,1.78,1.2420046,1.8492765,2.1853364,2.6575103,1.2522599,2.4078772,1.5691807,1.5761546,1.5012989,2.5471816,1.2825315,1.9367563
2019-09-02,1.45,2.4559228,2.1245928,3.655112,1.4526582,2.1638653,1.7671622,2.7307267,1.3046328,1.9546415,2.1754916,1.4420389,3.4491665
2019-09-03,1.9,1.8655316,1.6153877,2.9013164,2.5403438,1.3021227,2.2187724,2.4038758,1.6680725,2.0683663,1.573624,0.8040746,2.5600379
2019-09-04,2.2,1.4034768,1.5945544,1.6563662,2.496675,1.741622,1.6559868,1.6658916,1.541408,1.6935678,1.2665166,1.4515905,2.6871428
2019-09-05,2.7,1.5562694,2.4414823,1.7961249,1.8078668,1.9934455,1.3190566,1.6831969,1.9180348,1.8190032,1.9943575,1.3176734,2.834387
2019-09-06,3.05,2.6296844,1.9071764,3.810404,3.1649854,2.5395179,1.8747592,1.6927991,2.894719,2.1251845,2.2399597,1.4914191,4.516384
2019-09-07,3.38,2.946762,1.4638668,3.139118,2.1069515,2.1027603,1.8215967,3.2427394,2.858243,2.6809878,1.6238332,0.69007504,5.122862
2019-09-08,3.3,3.708985,1.2145401,3.9464893,2.0421336,2.6298008,2.6955752,3.3628676,3.5674446,2.9935932,0.51222736,1.8607044,2.9962091
2019-09-09,2.6,3.8175564,1.204568,2.8900974,0.6453822,3.4548302,2.2087207,2.307031,2.158638,3.5447142,2.964218,1.4022495,3.1055734
2019-09-10,2.6,2.4407773,1.2810477,3.055044,2.1060743,3.4407268,1.8092827,3.3746262,1.5687646,2.8528128,0.8836972,2.9417164,2.991761
2019-09-11,3.49,2.3880568,1.0675514,3.0655744,0.47051862,2.4495869,0.47290024,3.0938268,3.4401536,2.0658994,1.2110318,3.5288353,2.146347
2019-09-12,3.85,2.9456058,2.751638,4.2461476,2.6890337,2.392668,1.6375265,2.9366596,4.479658,2.2820823,1.0392029,2.7300158,2.3632698
2019-09-13,4.1,2.7293925,1.703333,3.7742596,0.69489413,3.543268,1.538373,3.208622,1.497914,3.7405415,1.5649451,1.7576429,4.0024576
2019-09-14,4.09,3.8020415,1.959632,2.9045758,2.267807,3.121855,1.7506864,4.160791,2.0562022,3.8754392,1.370727,3.0424995,2.0594497
